,id,iscrowd,image_id,category_id,XMin,XMax,YMin,YMax,area,width,height,ImageID
198,198,0,31,1,838.8850481756797,1036.873553922806,2146.8045605188113,2475.7700777601904,33771.83247456732,2318,2968,235_b_ultra_present.jpg
199,199,0,31,1,1717.5520833333321,2079.166666666665,1283.3176914850862,1610.427066485086,65338.739013671875,2318,2968,235_b_ultra_present.jpg
200,200,0,31,1,1458.0729166666656,1812.786458333332,1183.9426914850862,1548.317691485086,62909.89583333333,2318,2968,235_b_ultra_present.jpg
201,201,0,31,1,1203.3210076226121,1546.8395261411304,1099.2592592592584,1374.074074074073,55814.211343545125,2318,2968,235_b_ultra_present.jpg
202,202,0,32,1,94.89285714285715,285.3392857142857,571.3392857142857,722.0089285714286,15359.182676977041,778,810,238_b_ultra_present.jpg
203,203,0,32,1,297.3928571428571,716.8571428571428,98.83928571428571,529.1517857142857,89711.34207589281,778,810,238_b_ultra_present.jpg
204,204,0,33,1,156.29836309523802,376.88616071428555,339.27362351190465,568.2533482142856,23622.369360545308,1160,1289,241_b_ultra_present.jpg
205,205,0,33,1,277.3818824404761,500.3673735119046,239.76934523809516,475.9421502976189,24572.380686130644,1160,1289,241_b_ultra_present.jpg
206,206,0,34,1,464.85849056603774,723.8207547169811,456.1698113207547,562.3018867924528,24805.619215023136,1800,768,244_b_ultra_present.jpg
207,207,0,34,1,462.7358490566038,723.8207547169811,375.50943396226415,422.20754716981133,11448.74733001068,1800,768,244_b_ultra_present.jpg
208,208,0,34,1,740.8018867924528,1001.8867924528303,373.3867924528302,417.96226415094344,10993.68102527591,1800,768,244_b_ultra_present.jpg
209,209,0,34,1,740.8018867924528,995.5188679245283,303.33962264150944,354.28301886792457,11939.858490566041,1800,768,244_b_ultra_present.jpg
210,210,0,34,1,460.61320754716985,719.5754716981132,309.70754716981133,356.4056603773585,10718.838999644006,1800,768,244_b_ultra_present.jpg
211,211,0,35,1,497.6936271786688,692.4508816429544,71.04352678571425,222.92968749999991,28948.53346299149,1018,1317,245_b_ultra_present.jpg
212,212,0,35,1,715.7237611072402,910.4810155715257,75.94308035714283,222.92968749999991,28418.159181244482,1018,1317,245_b_ultra_present.jpg
213,213,0,35,1,496.4687387858117,692.4508816429544,241.30301339285705,365.01674107142844,23511.259355350394,1018,1317,245_b_ultra_present.jpg
214,214,0,35,1,714.498872714383,910.4810155715257,238.85323660714275,365.01674107142844,24451.22961706044,1018,1317,245_b_ultra_present.jpg
215,215,0,35,1,502.5931807500974,698.5753236072402,400.53850446428555,448.3091517857141,8921.090464689287,1018,1317,245_b_ultra_present.jpg
216,216,0,35,1,721.8482030715259,914.1556807500972,399.3136160714284,449.5340401785712,9362.193827726398,1018,1317,245_b_ultra_present.jpg
217,217,0,35,1,73.88224325009757,244.14172985724036,73.49330357142854,257.2265624999999,30225.33265327918,1018,1317,245_b_ultra_present.jpg
218,218,0,35,1,256.39061378581175,338.4581361072403,88.19196428571425,252.32700892857133,13218.847551151195,1018,1317,245_b_ultra_present.jpg
219,219,0,35,1,258.8403905715261,338.4581361072403,271.9252232142856,404.213169642857,10110.869263629516,1018,1317,245_b_ultra_present.jpg
220,220,0,35,1,72.65735485724042,240.46706467866892,271.9252232142856,401.76339285714266,21093.442792308553,1018,1317,245_b_ultra_present.jpg
221,221,0,35,1,71.43246646438328,241.69195307152606,445.85937499999983,592.8459821428569,24359.708170988102,1018,1317,245_b_ultra_present.jpg
222,222,0,35,1,256.39061378581175,293.13726557152603,445.85937499999983,590.3962053571427,5023.927248740685,1018,1317,245_b_ultra_present.jpg
223,223,0,35,1,69.96260413101743,243.89675591673165,609.9944196428569,848.8476562499997,40435.97529664327,1018,1317,245_b_ultra_present.jpg
224,224,0,35,1,256.1456398453031,345.5624925238745,612.4441964285712,845.1729910714282,17312.556823419058,1018,1317,245_b_ultra_present.jpg
225,225,0,35,1,69.96260413101743,230.4229835953031,881.9196428571424,1031.3560267857138,20720.605425931954,1018,1317,245_b_ultra_present.jpg
226,226,0,35,1,270.84430055958876,444.778452345303,884.3694196428568,1030.1311383928567,22804.593763546054,1018,1317,245_b_ultra_present.jpg
227,227,0,35,1,69.96260413101743,243.89675591673165,1050.9542410714282,1205.290178571428,22416.002705632392,1018,1317,245_b_ultra_present.jpg
228,228,0,35,1,259.8203050238745,444.778452345303,1053.4040178571424,1202.8404017857138,24908.836847422055,1018,1317,245_b_ultra_present.jpg
229,229,0,35,1,548.8939657381601,639.5357068095886,1120.7728794642853,1170.993303571428,3743.3771795156063,1018,1317,245_b_ultra_present.jpg
230,230,0,35,1,474.1757737738744,648.1099255595886,914.9916294642853,1109.7488839285709,19669.609147675183,1018,1317,245_b_ultra_present.jpg
231,231,0,35,1,551.3437425238744,639.5357068095886,835.3738839285711,877.0200892857139,3567.836045245728,1018,1317,245_b_ultra_present.jpg
232,232,0,36,1,226.2232142857143,406.8229166666667,293.5952380952381,460.67410714285717,15589.932580649453,719,649,248_b_ultra_present.jpg
233,233,0,36,1,370.1235119047619,553.6205357142858,380.51488095238096,548.5595238095239,15933.639551002692,719,649,248_b_ultra_present.jpg
234,234,0,36,1,442.55654761904765,623.15625,260.75892857142856,430.73511904761904,15930.841393849209,719,649,248_b_ultra_present.jpg
235,235,0,36,1,295.7589285714286,477.32440476190476,171.9077380952381,343.8154761904762,15991.001772649164,719,649,248_b_ultra_present.jpg
236,236,0,37,1,141.75148985012854,359.11756127869995,137.32015262250184,281.6558243912093,15350.212943183757,584,541,249_b_ultra_present.jpg
237,237,0,37,1,81.94706808142107,296.4379269249585,205.17516962930455,359.8616067041345,17477.934129347686,584,541,249_b_ultra_present.jpg
238,238,0,37,1,266.5357160406047,426.97257828550266,301.7823124864474,440.94260160209365,12825.848418329391,584,541,249_b_ultra_present.jpg
239,239,0,37,1,315.41432998618296,490.8022976732578,182.17346894903247,354.6862240510732,15870.032308270354,584,541,249_b_ultra_present.jpg
240,240,0,38,1,492.3229166666667,681.7127976190476,271.3169642857143,428.78720238095235,11025.23622404692,791,715,252_b_ultra_present.jpg
241,241,0,38,1,156.1026785714286,432.73958333333337,275.57291666666663,438.3630952380952,5114.695272640311,791,715,252_b_ultra_present.jpg
242,242,0,38,1,436.9955357142857,635.9613095238094,363.88392857142856,504.3303571428571,12758.436414930547,791,715,252_b_ultra_present.jpg
243,243,0,39,1,48.7857142857143,295.8169642857143,149.12946428571428,482.6785714285714,37612.01719945791,899,765,258_b_ultra_present.jpg
244,244,0,39,1,169.45535714285714,408.5178571428571,209.4642857142857,516.8303571428571,29159.907625159423,899,765,258_b_ultra_present.jpg
245,245,0,39,1,38.540178571428584,109.12053571428572,661.4062499999999,713.7723214285713,1848.0080117984694,899,765,258_b_ultra_present.jpg
246,246,0,39,1,104.56696428571429,185.39285714285714,697.8348214285713,751.3392857142857,2102.6598871970673,899,765,258_b_ultra_present.jpg
247,247,0,39,1,7.803571428571448,69.27678571428572,738.8169642857142,763.861607142857,756.8279655612221,899,765,258_b_ultra_present.jpg
248,248,0,40,1,300.4375,508.73214285714283,168.49851190476193,307.36160714285717,27190.148289133347,672,569,261_b_ultra_present.jpg
249,249,0,40,1,122.625,231.85267857142858,313.28869047619054,392.8809523809524,6903.824204356219,672,569,261_b_ultra_present.jpg
250,250,0,40,1,329.2261904761905,527.360119047619,355.62500000000006,473.31994047619054,17319.246202256938,672,569,261_b_ultra_present.jpg
251,251,0,40,1,395.27083333333337,429.98660714285717,352.2380952380953,380.1800595238096,496.48457983453864,672,569,261_b_ultra_present.jpg
252,252,0,40,1,440.1473214285714,476.5565476190476,351.3913690476191,381.0267857142858,550.2554729574122,672,569,261_b_ultra_present.jpg
253,253,0,41,1,142.81333953305904,350.39384930106866,241.34958791208777,313.8537851037849,9189.884558942176,708,2603,266_b_ultra_present.jpg
254,254,0,41,1,164.663919508639,355.35989020460954,322.7926587301585,393.3104395604393,8693.69392635868,708,2603,266_b_ultra_present.jpg
255,255,0,41,1,166.65033587005536,360.3259311081505,405.22893772893747,461.8418040293037,9024.65209182939,708,2603,266_b_ultra_present.jpg
256,256,0,41,1,169.62996041217988,365.29197201169137,488.6584249084246,542.2916666666663,8638.452026906045,708,2603,266_b_ultra_present.jpg
257,257,0,41,1,365.29197201169137,481.4973291545484,2135.0002810020574,2434.9491515759278,21841.265996086204,708,2603,266_b_ultra_present.jpg
258,258,0,41,1,493.4158273230466,592.7366453938647,2131.0274482792247,2264.1173444941205,8250.279037002252,708,2603,266_b_ultra_present.jpg
259,259,0,41,1,498.38186822658747,603.6619353816546,2279.0154672047433,2429.983110672387,10006.675500849009,708,2603,266_b_ultra_present.jpg
260,260,0,42,1,120.31197143202063,366.7825596673146,598.5714285714282,678.8944327731089,13293.413275236562,1063,1257,267_b_ultra_present.jpg
261,261,0,42,1,378.8860260538692,616.5540932807598,590.8692226890753,663.490021008403,12846.062072577191,1063,1257,267_b_ultra_present.jpg
262,262,0,42,1,383.2872865580709,618.7547235328607,673.3928571428568,772.4212184873945,15580.41306366295,1063,1257,267_b_ultra_present.jpg
263,263,0,42,1,383.2872865580709,619.8550386589111,787.8256302521004,886.8539915966381,16053.188827231263,1063,1257,267_b_ultra_present.jpg
264,264,0,42,1,126.91386218832314,366.7825596673146,794.4275210084029,889.054621848739,16750.54821216168,1063,1257,267_b_ultra_present.jpg
265,265,0,42,1,128.01417731437357,244.64758067571805,906.6596638655458,936.3681722689071,3351.8046131595947,1063,1257,267_b_ultra_present.jpg
266,266,0,42,1,276.5567193311802,372.2841352975667,903.3587184873945,934.1675420168062,2606.6228398528456,1063,1257,267_b_ultra_present.jpg
267,267,0,42,1,386.58823193622214,490.01785378496163,911.0609243697475,931.9669117647054,1970.4034704414807,1063,1257,267_b_ultra_present.jpg
268,268,0,42,1,503.22163529756665,624.2562991631128,906.6596638655458,928.6659663865541,2079.9712210251705,1063,1257,267_b_ultra_present.jpg
269,269,0,42,1,122.51260168412146,366.7825596673146,679.9947478991593,774.6218487394954,15120.954927237422,1063,1257,267_b_ultra_present.jpg
270,270,0,43,1,145.5188679245283,328.87264150943395,559.3325471698114,656.8301886792453,14261.861510991452,1234,848,269_b_ultra_present.jpg
271,271,0,43,1,256.1132075471698,356.52122641509436,671.3820754716982,733.9551886792453,5927.089884077963,1234,848,269_b_ultra_present.jpg
272,272,0,43,1,617.0,698.4905660377359,189.71462264150946,435.6415094339623,17008.355108579555,1234,848,269_b_ultra_present.jpg
273,273,0,43,1,619.9103773584906,694.125,456.01415094339626,665.561320754717,14050.10410177111,1234,848,269_b_ultra_present.jpg
274,274,0,43,1,617.0,694.125,677.2028301886793,738.3207547169811,4669.250873309007,1234,848,269_b_ultra_present.jpg
275,275,0,43,1,708.6768867924528,790.1674528301887,681.5683962264152,738.3207547169811,4349.497185386248,1234,848,269_b_ultra_present.jpg
276,276,0,43,1,809.0849056603773,938.5966981132076,681.5683962264152,739.7759433962265,7174.341024385901,1234,848,269_b_ultra_present.jpg
277,277,0,43,1,854.1957547169811,937.1415094339623,473.47641509433964,665.561320754717,13065.432148896412,1234,848,269_b_ultra_present.jpg
278,278,0,43,1,950.2382075471698,1039.004716981132,458.9245283018868,648.0990566037736,13169.19327941435,1234,848,269_b_ultra_present.jpg
279,279,0,43,1,707.2216981132076,844.0094339622642,176.61792452830193,438.55188679245293,30969.52109847812,1234,848,269_b_ultra_present.jpg
280,280,0,43,1,855.6509433962265,940.0518867924528,194.0801886792453,441.46226415094344,16097.798248932002,1234,848,269_b_ultra_present.jpg
281,281,0,43,1,956.058962264151,1068.1084905660377,194.0801886792453,438.5518867924529,21815.24829788186,1234,848,269_b_ultra_present.jpg
282,282,0,43,1,707.2216981132076,842.5542452830189,450.19339622641513,668.4716981132076,25909.57780515753,1234,848,269_b_ultra_present.jpg
283,283,0,43,1,389.99056603773585,477.3018867924528,687.3891509433963,736.8655660377359,4084.800423860796,1234,848,269_b_ultra_present.jpg
284,284,0,44,1,343.1875,676.8125,238.77083333333334,938.7291666666667,96319.92588975695,1177,1099,270_b_ultra_present.jpg
285,285,0,45,1,83.44047619047618,149.19047619047618,316.2261904761905,475.9047619047619,9601.904124149663,887,1052,272_b_ultra_present.jpg
286,286,0,45,1,78.7440476190476,146.0595238095238,599.577380952381,768.6488095238095,10503.767502834462,887,1052,272_b_ultra_present.jpg
287,287,0,45,1,247.81547619047618,443.5,247.3452380952381,413.2857142857143,30371.71970663265,887,1052,272_b_ultra_present.jpg
288,288,0,45,1,322.9583333333333,445.06547619047615,89.23214285714286,180.0297619047619,10502.542144982992,887,1052,272_b_ultra_present.jpg
289,289,0,45,1,468.54761904761904,636.0535714285714,275.5238095238095,407.0238095238095,21014.887152777777,887,1052,272_b_ultra_present.jpg
290,290,0,45,1,645.4464285714286,708.0654761904761,201.94642857142858,250.47619047619048,2732.5480087868455,887,1052,272_b_ultra_present.jpg
291,291,0,45,1,324.5238095238095,443.5,425.8095238095238,583.922619047619,18409.77636054422,887,1052,272_b_ultra_present.jpg
292,292,0,45,1,319.82738095238096,446.63095238095235,605.8392857142857,774.9107142857143,20810.252391581627,887,1052,272_b_ultra_present.jpg
293,293,0,45,1,319.82738095238096,445.06547619047615,784.3035714285714,867.2738095238095,10065.089392006801,887,1052,272_b_ultra_present.jpg
294,294,0,45,1,513.9464285714286,573.4345238095237,607.4047619047619,773.3452380952381,9474.46690759638,887,1052,272_b_ultra_present.jpg
295,295,0,45,1,513.9464285714286,578.1309523809524,421.11309523809524,585.4880952380952,9990.342563066884,887,1052,272_b_ultra_present.jpg
296,296,0,45,1,595.3511904761905,662.6666666666666,521.3035714285714,685.6785714285714,10190.075892857145,887,1052,272_b_ultra_present.jpg
297,297,0,45,1,615.702380952381,704.9345238095237,424.2440476190476,463.38095238095235,3268.0293898809523,887,1052,272_b_ultra_present.jpg
298,298,0,45,1,643.8809523809524,717.4583333333334,267.69642857142856,328.75,3946.8776395975037,887,1052,272_b_ultra_present.jpg
299,299,0,46,1,87.9375,246.4047619047619,158.4672619047619,518.1190476190476,35353.15003631661,1044,926,273_b_ultra_present.jpg
300,300,0,46,1,272.5863095238095,502.7083333333333,361.0297619047619,500.20535714285717,21914.262941113946,1044,926,273_b_ultra_present.jpg
301,301,0,46,1,539.9136904761905,785.1934523809524,454.73214285714283,702.7678571428571,34299.30583457341,1044,926,273_b_ultra_present.jpg
302,302,0,46,1,300.1458333333333,538.5357142857143,483.66964285714283,726.1934523809524,34307.85051729025,1044,926,273_b_ultra_present.jpg
303,303,0,46,1,513.7321428571429,764.5238095238095,203.94047619047618,461.62202380952374,42305.67354024947,1044,926,273_b_ultra_present.jpg
304,304,0,46,1,232.625,483.4166666666667,155.71130952380952,362.4077380952381,32942.6001009779,1044,926,273_b_ultra_present.jpg
305,305,0,46,1,767.2797619047619,863.7380952380952,206.69642857142858,431.3065476190476,11542.916941255658,1044,926,273_b_ultra_present.jpg
306,306,0,47,1,63.367924528301884,4419.912735849057,42.617924528301806,972.0141509433961,3120359.410263328,4478,1078,274_b_ultra_present.jpg
307,307,0,48,1,61.9622641509434,3218.1650943396226,114.97169811320752,839.1556603773585,2094747.6783219117,3284,958,275_b_ultra_present.jpg
308,308,0,49,1,85.77594339622641,190.6132075471698,91.39268867924528,372.54716981132077,26959.883639918564,1347,923,276_b_ultra_present.jpg
309,309,0,49,1,77.83372641509433,187.43632075471697,380.4893867924528,777.6002358490566,42082.39768726082,1347,923,276_b_ultra_present.jpg
310,310,0,49,1,837.1096698113207,1235.808962264151,181.93396226415095,807.7806603773585,229811.24584065733,1347,923,276_b_ultra_present.jpg
311,311,0,49,1,193.79009433962264,406.64150943396226,86.62735849056604,793.4846698113207,141970.21738580236,1347,923,276_b_ultra_present.jpg
312,312,0,49,1,427.29127358490564,837.1096698113207,89.80424528301887,173.99174528301887,30550.329537869355,1347,923,276_b_ultra_present.jpg
313,313,0,49,1,417.7606132075472,827.5790094339623,180.34551886792454,796.6615566037735,246938.40448808513,1347,923,276_b_ultra_present.jpg
314,314,0,49,1,849.8172169811321,1240.5742924528302,91.39268867924528,185.11084905660377,25992.254685692173,1347,923,276_b_ultra_present.jpg
315,315,0,50,1,68.48214285714283,976.6741071428573,83.375,1887.8482142857144,1355201.9753667093,1066,2001,277_b_ultra_present.jpg
316,316,0,51,1,84.5377358490566,253.6132075471698,335.45283018867923,478.29245283018867,14711.772984158064,1236,805,279_b_ultra_present.jpg
317,317,0,51,1,247.7830188679245,529.0896226415094,255.2877358490566,427.2783018867924,25350.98729530081,1236,805,279_b_ultra_present.jpg
318,318,0,51,1,515.9716981132075,804.566037735849,175.12264150943395,344.1981132075471,25697.271626913483,1236,805,279_b_ultra_present.jpg
319,319,0,51,1,794.3632075471697,1078.5849056603772,86.21226415094337,259.66037735849056,25957.515986561077,1236,805,279_b_ultra_present.jpg
320,320,0,51,1,123.89150943396226,292.9669811320755,449.14150943396226,571.5754716981131,12421.622619259515,1236,805,279_b_ultra_present.jpg
321,321,0,51,1,284.22169811320754,568.4433962264151,367.51886792452825,524.9339622641509,23204.236883677455,1236,805,279_b_ultra_present.jpg
322,322,0,51,1,556.7830188679245,841.0047169811321,282.9811320754717,443.311320754717,23304.085740032024,1236,805,279_b_ultra_present.jpg
323,323,0,51,1,835.1745283018868,1112.1084905660377,196.98584905660374,363.1462264150943,23178.743558650764,1236,805,279_b_ultra_present.jpg
324,324,0,51,1,859.9528301886792,1145.632075471698,307.7594339622641,479.74999999999994,26567.231343449632,1236,805,279_b_ultra_present.jpg
325,325,0,51,1,585.933962264151,873.0707547169811,389.3820754716981,562.8301886792452,26724.440181114252,1236,805,279_b_ultra_present.jpg
326,326,0,51,1,304.62735849056605,581.5613207547169,476.83490566037733,645.9103773584906,25125.79625756496,1236,805,279_b_ultra_present.jpg
327,327,0,51,1,150.12735849056602,320.66037735849056,557.0,691.0943396226414,14339.995327518687,1236,805,279_b_ultra_present.jpg
328,328,0,51,1,495.566037735849,717.1132075471697,740.6509433962264,801.8679245283018,6742.984469562121,1236,805,279_b_ultra_present.jpg
329,329,0,51,1,715.6556603773585,994.0471698113207,656.1132075471697,801.8679245283018,22948.24141153437,1236,805,279_b_ultra_present.jpg
330,330,0,51,1,897.8490566037735,1021.7405660377358,769.8018867924528,801.8679245283018,1976.7949114453527,1236,805,279_b_ultra_present.jpg
331,331,0,52,1,1140.892857142857,1434.3214285714284,788.5892857142856,1054.5089285714284,76328.08894912132,1915,2054,280_b_ultra_present.jpg
332,332,0,52,1,1495.4523809523807,1764.4285714285713,788.5892857142856,1051.4523809523807,69068.97938810947,1915,2054,280_b_ultra_present.jpg
333,333,0,52,1,1165.345238095238,1428.2083333333333,1066.7351190476188,1369.333333333333,77439.84446747448,1915,2054,280_b_ultra_present.jpg
334,334,0,52,1,1483.2261904761904,1764.4285714285713,1069.7916666666665,1381.5595238095236,83708.65079365083,1915,2054,280_b_ultra_present.jpg
335,335,0,52,1,1159.232142857143,1422.095238095238,1393.785714285714,1543.5565476190475,37622.180440405325,1915,2054,280_b_ultra_present.jpg
336,336,0,52,1,1477.1130952380952,1752.2023809523807,1399.8988095238094,1558.8392857142856,40728.556153450976,1915,2054,280_b_ultra_present.jpg
337,337,0,53,1,245.10416666666669,618.4166666666667,748.5104166666667,848.4375,31982.499674479164,905,1267,281_b_ultra_present.jpg
338,338,0,53,1,686.2916666666667,810.7291666666667,722.1145833333334,889.9166666666667,14464.464952256945,905,1267,281_b_ultra_present.jpg
339,339,0,53,1,669.3229166666667,837.125,256.4166666666667,518.4895833333334,29321.734863281228,905,1267,281_b_ultra_present.jpg
340,340,0,53,1,456.27083333333337,605.21875,412.90625,524.1458333333334,11597.521972656255,905,1267,281_b_ultra_present.jpg
341,341,0,53,1,352.5729166666667,616.53125,218.70833333333334,343.14583333333337,24654.287706163203,905,1267,281_b_ultra_present.jpg
342,342,0,54,1,146.05505952380955,289.875,203.8392857142857,345.3943452380952,10764.004290453155,770,761,282_b_ultra_present.jpg
343,343,0,54,1,155.11458333333334,347.6294642857143,332.93749999999994,535.6443452380952,24571.83585003011,770,761,282_b_ultra_present.jpg
344,344,0,54,1,274.0208333333333,423.50297619047615,439.3869047619047,620.5773809523808,17764.101677650215,770,761,282_b_ultra_present.jpg
345,345,0,54,1,439.35714285714283,631.8720238095237,452.9761904761904,645.4910714285713,19079.224856283643,770,761,282_b_ultra_present.jpg
346,346,0,54,1,224.19345238095238,382.73511904761904,115.50892857142856,212.8988095238095,8973.102760505248,770,761,282_b_ultra_present.jpg
347,347,0,55,1,368.0,489.125,225.25,346.375,7354.259765625,838,714,283_b_ultra_present.jpg
348,348,0,55,1,493.375,710.125,209.3125,459.0,33696.72265625,838,714,283_b_ultra_present.jpg
349,349,0,55,1,207.56250000000003,387.125,495.125,621.5625,12872.91796875,838,714,283_b_ultra_present.jpg
350,350,0,55,1,68.37500000000003,246.87500000000003,332.5625,532.3125,22757.056640625007,838,714,283_b_ultra_present.jpg
351,351,0,56,1,40.76339285714291,1210.4017857142858,103.66071428571428,1107.4419642857142,569739.173299984,1322,1161,284_b_ultra_present.jpg
352,352,0,57,1,157.49056603773585,316.1391509433962,82.77594339622641,193.94575471698113,16700.239372886255,982,418,293_b_ultra_present.jpg
353,353,0,57,1,321.9292452830189,462.04952830188677,88.56603773584905,193.94575471698113,13227.029433851016,982,418,293_b_ultra_present.jpg
354,354,0,57,1,317.2971698113207,460.89150943396226,208.99999999999997,321.32783018867923,15516.129575137957,982,418,293_b_ultra_present.jpg
355,355,0,57,1,151.7004716981132,317.2971698113207,205.5259433962264,319.01179245283015,16707.61491522784,982,418,293_b_ultra_present.jpg
356,356,0,58,1,364.17857142857144,466.48511904761904,98.58630952380953,195.3125,5113.078353086033,773,625,297_b_ultra_present.jpg
357,357,0,58,1,489.73660714285717,704.5803571428571,91.14583333333334,199.96279761904762,16079.684233719523,773,625,297_b_ultra_present.jpg
358,358,0,58,1,366.96875,603.203869047619,210.19345238095238,314.36011904761904,21530.116766758787,773,625,297_b_ultra_present.jpg
359,359,0,58,1,611.5744047619048,701.7901785714286,208.33333333333334,305.9895833333333,7504.832987882641,773,625,297_b_ultra_present.jpg
360,360,0,59,1,481.9791666666667,788.0416666666667,862.8541666666667,1053.0625,42247.45030381942,919,1162,298_b_ultra_present.jpg
361,361,0,59,1,476.7916666666667,784.5833333333334,546.4166666666667,691.6666666666667,41032.008246527796,919,1162,298_b_ultra_present.jpg
362,362,0,59,1,141.33333333333331,464.6875,108.9375,247.27083333333334,40188.823350694445,919,1162,298_b_ultra_present.jpg
363,363,0,59,1,134.41666666666666,435.29166666666663,242.08333333333334,382.14583333333337,35632.03689236112,919,1162,298_b_ultra_present.jpg
364,364,0,59,1,129.22916666666666,449.125,392.52083333333337,906.0833333333334,155187.8810763889,919,1162,298_b_ultra_present.jpg
365,365,0,59,1,487.1666666666667,801.875,105.47916666666667,544.6875,135727.35308159722,919,1162,298_b_ultra_present.jpg
366,366,0,59,1,478.5208333333333,794.9583333333334,696.8541666666667,864.5833333333334,49608.873046875015,919,1162,298_b_ultra_present.jpg
367,367,0,60,1,87.66509433962264,146.10849056603774,153.08372641509436,205.26533018867926,2662.4709534364993,885,350,299_b_ultra_present.jpg
368,368,0,60,1,231.68632075471697,325.6132075471698,110.29481132075473,216.74528301886795,7965.629502130429,885,350,299_b_ultra_present.jpg
369,369,0,60,1,348.5731132075472,473.8089622641509,87.33490566037737,205.26533018867926,13597.716759328277,885,350,299_b_ultra_present.jpg
370,370,0,60,1,486.88914775848366,553.6816005886724,203.49685547861657,243.8506290635222,2419.1629444419727,885,350,299_b_ultra_present.jpg
371,371,0,60,1,562.0306571924459,733.1863175698044,90.78459132767321,215.32468566729582,13661.7961379717,885,350,299_b_ultra_present.jpg
372,372,0,60,1,750.4410366742113,796.360847994966,109.43081762665093,173.44025158891506,2687.3402873575956,885,350,299_b_ultra_present.jpg
373,373,0,60,1,872.8938668628905,882.6344329006263,155.35062894740562,219.36006290966978,573.1443574225708,885,350,299_b_ultra_present.jpg
374,374,0,61,1,233.4002976190476,322.30468749999994,420.8891369047618,505.29203869047603,3779.756411943843,1107,1210,300_b_ultra_present.jpg
375,375,0,61,1,297.5465029761904,386.4508928571428,472.6562499999999,558.1845238095236,3826.6155130468487,1107,1210,300_b_ultra_present.jpg
376,376,0,61,1,363.9434523809523,452.84784226190465,527.7994791666665,612.2023809523807,3805.7188868792946,1107,1210,300_b_ultra_present.jpg
377,377,0,61,1,426.9642857142856,514.7433035714284,579.5665922619046,663.9694940476189,3718.33299563314,1107,1210,300_b_ultra_present.jpg
378,378,0,61,1,492.235863095238,578.8895089285712,629.0829613095236,715.736607142857,3744.295470568599,1107,1210,300_b_ultra_present.jpg
379,379,0,61,1,572.1372767857141,889.4921874999998,524.423363095238,802.3902529761903,24745.404768963235,1107,1210,300_b_ultra_present.jpg
380,380,0,61,1,652.0386904761903,964.8921130952378,424.26525297619037,703.3575148809522,25165.870216698306,1107,1210,300_b_ultra_present.jpg
381,381,0,61,1,377.4479166666666,683.5491071428569,203.69233630952377,479.408482142857,24770.100781706715,1107,1210,300_b_ultra_present.jpg
382,382,0,61,1,300.922619047619,602.5223214285712,303.85044642857133,576.190476190476,24100.775513248896,1107,1210,300_b_ultra_present.jpg
383,383,0,62,1,68.94196428571428,157.2455357142857,175.64732142857144,360.89285714285717,10232.864068478952,374,645,301_b_ultra_present.jpg
384,384,0,62,1,167.80357142857142,191.79910714285714,137.25446428571428,153.57142857142858,329.3494399713017,374,645,301_b_ultra_present.jpg
385,385,0,62,1,173.5625,242.66964285714286,174.6875,287.94642857142856,4832.915138711733,374,645,301_b_ultra_present.jpg
386,386,0,62,1,35.34821428571428,161.08482142857142,378.1696428571429,557.65625,16868.218869579083,374,645,301_b_ultra_present.jpg
387,387,0,62,1,168.76339285714286,241.70982142857142,293.70535714285717,391.6071428571429,5742.195970184948,374,645,301_b_ultra_present.jpg
388,388,0,62,1,170.68303571428572,240.75,401.20535714285717,462.6339285714286,4141.972257653062,374,645,301_b_ultra_present.jpg
389,389,0,62,1,199.47767857142856,239.79017857142856,470.3125,500.0669642857143,1114.7211814413258,374,645,301_b_ultra_present.jpg
390,390,0,62,1,172.60267857142856,242.66964285714286,505.8258928571429,558.6160714285714,3673.512984295281,374,645,301_b_ultra_present.jpg
391,391,0,63,1,50.79716981132076,503.3537735849057,218.41981132075466,530.129716981132,134786.0969317373,1958,1148,302_b_ultra_present.jpg
392,392,0,63,1,1094.4481132075473,1750.1933962264152,107.58962264150938,440.0801886792452,211604.89570910472,1958,1148,302_b_ultra_present.jpg
393,393,0,63,1,55.41509433962264,491.808962264151,557.8372641509434,881.0919811320754,126765.14594550995,1958,1148,302_b_ultra_present.jpg
394,394,0,64,1,94.18452380952381,131.49851190476193,119.40476190476191,947.7752976190477,27175.012370898905,463,1003,303_b_ultra_present.jpg
395,395,0,64,1,141.94642857142858,213.58928571428572,117.9122023809524,949.2678571428572,58110.43961920704,463,1003,303_b_ultra_present.jpg
396,396,0,64,1,230.00744047619048,300.15773809523813,120.89732142857144,946.2827380952382,56318.22767082098,463,1003,303_b_ultra_present.jpg
397,397,0,64,1,313.59077380952385,383.74107142857144,870.1622023809524,952.2529761904763,4883.192779195012,463,1003,303_b_ultra_present.jpg
398,398,0,64,1,315.08333333333337,385.23363095238096,262.6904761904762,865.6845238095239,41746.62002085993,463,1003,303_b_ultra_present.jpg
399,399,0,64,1,313.59077380952385,386.7261904761905,120.89732142857144,205.9732142857143,5383.3190469547135,463,1003,303_b_ultra_present.jpg
400,400,0,64,1,313.59077380952385,383.74107142857144,213.43601190476193,249.2574404761905,1698.647123237316,463,1003,303_b_ultra_present.jpg
401,401,0,65,1,137.91666666666669,209.83928571428572,210.74999999999997,364.63095238095235,10513.585530045355,791,1124,304_b_ultra_present.jpg
